SAMPLE_ID,individual,chromosome,start_pos,end_pos,Prediction,Population,Lat,Lon,Country,Continent,Admixture3,Admixture1,Admixture6,Admixture8,Admixture2,Admixture5,Admixture7,Admixture4,Admixture9
HGDP00015,7,9,1355061,75201354,Iran_3,Brahui,35.3980780744856,51.0477368180338,"Iran, Islamic Republic of",Asia,1e-05,0.461192,1e-05,0.413418,1e-05,0.025231,1e-05,0.100108,1e-05
HGDP00015,7,9,75206337,120088933,Iran_3,Brahui,35.3342004607985,47.8160122097391,"Iran, Islamic Republic of",Asia,1e-05,0.444437,1e-05,0.324151,0.022095,0.001148,0.171077,1e-05,0.037063
HGDP00017,8,1,1061166,50722989,Iran_4,Brahui,34.0743885010026,56.1066112713856,"Iran, Islamic Republic of",Asia,0.013538,0.293777,0.003048,0.45077,0.006064,0.005374,0.077518,0.123133,0.026778
HGDP00017,8,1,50757885,100050789,Tajikistan_4,Brahui,32.7005345142014,69.5237200970505,Afghanistan,Asia,1e-05,0.125119,0.080814,0.419909,0.075836,0.082474,0.075171,0.140658,1e-05
HGDP00017,8,1,100051668,185344764,Iran_4,Brahui,36.5287677036291,58.3285650656785,"Iran, Islamic Republic of",Asia,1e-05,0.311824,1e-05,0.44009,1e-05,1e-05,0.04086,0.172764,0.034422
HGDP00017,8,1,185410975,230894365,Iran_4,Brahui,31.2554472991783,64.4269004187556,Afghanistan,Asia,0.103639,0.21215,0.058199,0.534105,1e-05,1e-05,0.074107,0.01046,0.00732
HGDP00017,8,2,12589208,103123301,Iran_4,Brahui,33.30171133819845,53.35161499960418,"Iran, Islamic Republic of",Asia,1e-05,0.370407,0.0164825,0.48727,0.0179005,0.0009395,0.059992,0.041706,0.005293
HGDP00017,8,2,103176411,153872845,Tajikistan_1,Brahui,35.9705126292874,65.1180477730979,Afghanistan,Asia,1e-05,0.204519,0.064261,0.362062,0.067498,0.01405,0.127436,0.160154,1e-05
HGDP00017,8,2,153881453,205974111,Iran_1,Brahui,36.0566950955473,51.8257515529005,"Iran, Islamic Republic of",Asia,0.025248,0.363257,1e-05,0.364135,0.149405,1e-05,0.065803,0.032122,1e-05
HGDP00017,8,3,3846526,46150400,Iran_4,Brahui,32.8411983406651,54.3044798170463,"Iran, Islamic Republic of",Asia,0.023076,0.35364,1e-05,0.558087,1e-05,1e-05,0.065147,1e-05,1e-05
HGDP00017,8,3,46310921,112066141,Iran_1,Brahui,37.374566555321366,50.14777143738462,"Iran, Islamic Republic of",Asia,0.081957,0.387123,1e-05,0.357895,0.01676,1e-05,0.064871,0.091363,1e-05
HGDP00017,8,3,112072833,169212367,Iran_1,Brahui,34.1695788345133,53.9288523357736,"Iran, Islamic Republic of",Asia,0.126022,0.359119,1e-05,0.45327,0.061538,1e-05,1e-05,1e-05,1e-05
HGDP00017,8,4,18473310,122659704,Bulgaria_2,Brahui,44.939996242851606,35.23999922052812,Ukraine,Europe,0.085967,0.274811,0.015294,0.222056,0.017247,0.028616,0.149676,0.206324,1e-05
HGDP00017,8,4,122744067,185788762,Iran_1,Brahui,33.3302105770372,53.3114198830183,"Iran, Islamic Republic of",Asia,1e-05,0.386721,1e-05,0.447501,1e-05,0.031506,0.016345,0.110779,0.007118
HGDP00017,8,5,123302367,175059713,Iran_4,Brahui,33.3803477571946,56.3108152510711,"Iran, Islamic Republic of",Asia,0.006372,0.339847,0.006531,0.467973,1e-05,0.01787,0.161377,1e-05,1e-05
HGDP00017,8,6,42659979,115932103,Iran_1,Brahui,34.1803595068103,52.6477889650632,"Iran, Islamic Republic of",Asia,0.138543,0.400886,0.021019,0.439502,1e-05,1e-05,1e-05,1e-05,1e-05
HGDP00017,8,7,3609712,67567429,Iran_3,Brahui,34.522907780744,50.0495735115184,"Iran, Islamic Republic of",Asia,1e-05,0.458485,1e-05,0.395383,0.081961,1e-05,0.045349,1e-05,0.018782
HGDP00017,8,7,67590850,146984783,Tajikistan_3,Brahui,31.893259116457,71.1099018553794,Pakistan,Asia,1e-05,0.072885,0.042189,0.531844,0.025578,0.023072,0.055589,0.248822,1e-05
HGDP00017,8,8,29802727,98945834,Iran_4,Brahui,31.3825164548057,60.6912026835529,"Iran, Islamic Republic of",Asia,1e-05,0.264094,1e-05,0.529944,1e-05,1e-05,0.11545,0.090462,1e-05
HGDP00017,8,9,1355061,75201354,Iran_1,Brahui,34.6692377147806,51.2606478309038,"Iran, Islamic Republic of",Asia,0.03801,0.373081,0.004156,0.399969,0.012019,0.12258,1e-05,0.005425,0.044751
HGDP00017,8,9,75206337,120088933,Iran_4,Brahui,33.8599187908862,55.0891996854574,"Iran, Islamic Republic of",Asia,0.082066,0.326817,1e-05,0.438799,1e-05,1e-05,0.109437,1e-05,0.042841
HGDP00019,9,1,1061166,50722989,Iran_4,Brahui,32.8409585854995,54.9042267370309,"Iran, Islamic Republic of",Asia,1e-05,0.287343,1e-05,0.545332,0.054714,1e-05,0.01972,0.076591,0.01627
HGDP00019,9,1,50757885,185344764,Iran_4,Brahui,34.18380324851588,54.47007065705964,"Iran, Islamic Republic of",Asia,0.006991,0.347861,1e-05,0.4549305,0.010208,1e-05,0.126091,0.0538885,1e-05
HGDP00019,9,1,185410975,230894365,Iran_1,Brahui,36.7927810141352,50.1966026422045,"Iran, Islamic Republic of",Asia,0.079407,0.423553,1e-05,0.366577,0.013005,0.022155,1e-05,0.088128,0.007156
HGDP00019,9,2,12589208,50975185,Gujarati_1,Brahui,31.6006727006149,70.8995909002752,Pakistan,Asia,1e-05,0.143402,0.015138,0.415487,1e-05,0.154387,0.119938,0.151619,1e-05
HGDP00019,9,2,50976485,103123301,Gujarati_1,Brahui,29.8039779270901,69.098705098621,Pakistan,Asia,0.100138,0.15689,1e-05,0.602503,1e-05,0.108126,0.024561,0.007752,1e-05
HGDP00019,9,2,103176411,153872845,Iran_4,Brahui,35.2938319679433,54.6623587026046,"Iran, Islamic Republic of",Asia,0.055973,0.300516,0.036916,0.411195,1e-05,0.138855,0.005994,1e-05,0.050531
HGDP00019,9,2,153881453,205974111,Kuwait_3,Brahui,34.1469997310328,46.2885880150637,"Iran, Islamic Republic of",Asia,0.110424,0.548004,1e-05,0.329462,0.01206,1e-05,1e-05,1e-05,1e-05
HGDP00019,9,3,3846526,46150400,Iran_1,Brahui,34.6532924335733,50.9675625066141,"Iran, Islamic Republic of",Asia,0.06259,0.37078,1e-05,0.380052,0.089552,1e-05,0.022332,1e-05,0.074664
HGDP00019,9,3,46310921,112066141,Iran_4,Brahui,36.2860777345005,57.6398643056316,"Iran, Islamic Republic of",Asia,0.107459,0.277343,0.042461,0.355033,0.04021,0.035294,0.087749,0.033467,0.020983
HGDP00019,9,3,112072833,169212367,Iran_3,Brahui,34.7673117687873,49.8506450258181,"Iran, Islamic Republic of",Asia,0.005132,0.448385,0.041803,0.378812,1e-05,0.059607,0.066232,1e-05,1e-05
HGDP00019,9,4,18473310,122659704,Iran_4,Brahui,33.4360403058469,55.9710963916434,"Iran, Islamic Republic of",Asia,0.097771,0.2852,0.058498,0.480233,1e-05,0.044448,0.03382,1e-05,1e-05
HGDP00019,9,4,122744067,185788762,Iran_4,Brahui,31.2999644159266,65.3684114882757,Afghanistan,Asia,1e-05,0.198156,1e-05,0.519347,0.090888,0.024936,0.043236,0.052762,0.070655
HGDP00019,9,5,123302367,175059713,Iran_4,Brahui,32.8403994842762,54.516687525871,"Iran, Islamic Republic of",Asia,0.095854,0.326529,1e-05,0.521208,0.009772,1e-05,0.046597,1e-05,1e-05
HGDP00019,9,6,42659979,115932103,Iran_1,Brahui,34.1782281534641,52.2047674028406,"Iran, Islamic Republic of",Asia,0.07705,0.404109,0.000982,0.401153,0.011997,0.063458,1e-05,0.04123,1e-05
HGDP00019,9,7,3609712,67567429,Iran_4,Brahui,32.3410070494499,56.0859899627227,"Iran, Islamic Republic of",Asia,0.077506,0.293539,1e-05,0.578608,1e-05,1e-05,0.037713,0.012594,1e-05
HGDP00019,9,7,67590850,146984783,Iran_1,Brahui,36.2544923695314,49.7157553907657,"Iran, Islamic Republic of",Asia,0.10598,0.356546,0.067066,0.302173,1e-05,1e-05,0.096962,0.031337,0.039916
HGDP00019,9,8,29802727,98945834,Gujarati_1,Brahui,26.7828455470221,74.4341406770137,India,Asia,0.052576,0.163689,1e-05,0.554158,0.011167,1e-05,0.155624,0.049274,0.013492
HGDP00019,9,9,1355061,75201354,Iran_1,Brahui,34.4107894157056,52.7649888843229,"Iran, Islamic Republic of",Asia,0.091855,0.371221,1e-05,0.399548,0.057917,1e-05,1e-05,0.037991,0.041439
HGDP00019,9,9,75206337,120088933,Gaddi_Rajput_0,Brahui,39.427458362442,66.7663090113854,Uzbekistan,Asia,0.160614,0.081253,1e-05,0.331992,1e-05,0.038078,0.16429,0.182824,0.040929
HGDP00021,10,1,1061166,50722989,Iran_1,Brahui,34.8742012973435,52.9502051656291,"Iran, Islamic Republic of",Asia,0.059656,0.341068,0.080362,0.405337,1e-05,0.106206,0.001134,1e-05,0.006216
HGDP00021,10,1,50757885,100050789,Chechens_2,Brahui,38.4979860776943,46.2939987673771,"Iran, Islamic Republic of",Asia,1e-05,0.371678,1e-05,0.293954,1e-05,1e-05,0.089933,0.132523,0.111872
HGDP00021,10,1,100051668,185344764,Tajikistan_1,Brahui,36.8149179678406,61.4087714565727,"Iran, Islamic Republic of",Asia,1e-05,0.291005,1e-05,0.458161,1e-05,0.066574,1e-05,0.181983,0.002237
HGDP00021,10,1,185410975,230894365,Gujarati_1,Brahui,28.668636981987,71.0689743194346,Pakistan,Asia,1e-05,0.199872,0.043907,0.508467,0.041123,0.000671,0.127667,0.078273,1e-05
HGDP00021,10,2,12589208,50975185,Tajikistan_3,Brahui,34.2541557019075,68.7804893580718,Afghanistan,Asia,1e-05,0.158932,1e-05,0.40429,1e-05,0.023488,0.138879,0.22327,0.05111
HGDP00021,10,2,50976485,103123301,Iran_4,Brahui,30.0757068371769,63.1141148398253,Afghanistan,Asia,1e-05,0.264265,1e-05,0.60417,1e-05,1e-05,0.091352,0.040163,1e-05
HGDP00021,10,2,103176411,153872845,Tajikistan_3,Brahui,37.1699943831446,67.6707957162747,Afghanistan,Asia,0.029927,0.204444,1e-05,0.49625,1e-05,1e-05,0.054327,0.215011,1e-05
HGDP00021,10,2,153881453,205974111,Kuwait_4,Brahui,35.5644894731664,43.9439389247046,Iraq,Asia,0.07043,0.477689,1e-05,0.262807,1e-05,0.006577,1e-05,0.083283,0.099184
HGDP00021,10,3,3846526,112066141,Iran_1,Brahui,35.70505845390202,49.63948502984328,"Iran, Islamic Republic of",Asia,0.0046145,0.3866254999999999,0.070864,0.371005,0.000114,0.0478315,0.100309,0.0186275,1e-05
HGDP00021,10,3,112072833,169212367,Gujarati_1,Brahui,27.1789888761474,72.281360714081,India,Asia,1e-05,0.176143,1e-05,0.616694,1e-05,0.051264,0.080581,0.075277,1e-05
HGDP00021,10,4,18473310,122659704,Iran_1,Brahui,36.3122016152184,49.6045376866411,"Iran, Islamic Republic of",Asia,0.180447,0.387173,1e-05,0.318443,1e-05,1e-05,0.021972,0.034548,0.057387
HGDP00021,10,4,122744067,185788762,Iran_3,Brahui,33.5510264104356,51.8161953172806,"Iran, Islamic Republic of",Asia,0.029873,0.47349,1e-05,0.433436,1e-05,0.02295,0.031417,1e-05,0.008805
HGDP00021,10,5,123302367,175059713,Tajikistan_1,Brahui,38.9246562101594,56.5418561127174,Turkmenistan,Asia,1e-05,0.258622,0.043975,0.320996,1e-05,1e-05,0.06384,0.226824,0.085713
HGDP00021,10,6,42659979,115932103,Iran_1,Brahui,34.553202449675,52.3830039240113,"Iran, Islamic Republic of",Asia,1e-05,0.37723,0.069991,0.41558,0.04454,1e-05,0.031933,0.060697,1e-05
HGDP00021,10,7,3609712,67567429,Iran_4,Brahui,32.5409284588393,53.9330918357675,"Iran, Islamic Republic of",Asia,0.018878,0.300669,0.020663,0.502937,1e-05,1e-05,0.058779,0.098044,1e-05
HGDP00021,10,7,67590850,146984783,Gujarati_1,Brahui,26.5616867431133,72.7255016643192,India,Asia,1e-05,0.195393,0.029634,0.598306,1e-05,1e-05,0.111643,0.064984,1e-05
HGDP00021,10,8,29802727,98945834,Abkhazians_0,Brahui,37.482086221056,44.6213498780437,Türkiye,Asia,0.049017,0.439312,1e-05,0.237236,1e-05,1e-05,0.169462,0.073264,0.031679
HGDP00021,10,9,1355061,75201354,Tajikistan_4,Brahui,32.7643967469629,68.585802016255,Afghanistan,Asia,0.016475,0.197757,0.018605,0.445059,1e-05,0.052476,0.12419,0.145418,1e-05
HGDP00021,10,9,75206337,120088933,Gujarati_1,Brahui,28.5073374368535,73.2509082800875,India,Asia,0.02108,0.141709,1e-05,0.49259,1e-05,1e-05,0.141475,0.153545,0.049572
HGDP00023,11,1,1061166,50722989,Tajikistan_1,Brahui,38.6505506676687,59.4137944844919,Turkmenistan,Asia,0.053342,0.302387,1e-05,0.347548,0.005008,0.049837,0.072181,0.169676,1e-05
HGDP00023,11,1,50757885,100050789,Iran_4,Brahui,32.9179616993903,54.2732457791808,"Iran, Islamic Republic of",Asia,1e-05,0.313493,1e-05,0.490102,0.043275,1e-05,0.048015,0.105074,1e-05
HGDP00023,11,1,100051668,185344764,Iran_3,Brahui,35.780006885335,47.6294215153991,"Iran, Islamic Republic of",Asia,1e-05,0.401554,1e-05,0.287178,0.053817,0.014914,0.19962,0.008364,0.034533
HGDP00023,11,1,185410975,230894365,Gujarati_1,Brahui,30.1800938151728,71.5763307916555,Pakistan,Asia,0.029613,0.115018,0.036638,0.585522,1e-05,1e-05,0.048345,0.184834,1e-05
HGDP00023,11,2,12589208,103123301,Iran_4,Brahui,33.54365658632131,58.20651447504402,"Iran, Islamic Republic of",Asia,0.0043005,0.30808,0.0114555,0.4432175,0.0037235,0.0125405,0.1670945,0.0456424999999999,0.003945
HGDP00023,11,2,103176411,153872845,Tajikistan_1,Brahui,40.4093493368173,62.8218353548932,Uzbekistan,Asia,1e-05,0.230568,1e-05,0.361572,0.09698,1e-05,0.053897,0.256942,1e-05
HGDP00023,11,2,153881453,205974111,Iran_4,Brahui,34.7024556458648,54.6340925550965,"Iran, Islamic Republic of",Asia,0.175594,0.344307,0.002652,0.449344,1e-05,1e-05,0.020726,1e-05,0.007346
HGDP00023,11,3,3846526,46150400,Iran_4,Brahui,34.3409056297949,57.4926347607918,"Iran, Islamic Republic of",Asia,0.017105,0.283038,1e-05,0.431503,1e-05,1e-05,0.096627,0.070791,0.100905
HGDP00023,11,3,46310921,112066141,Gujarati_1,Brahui,29.7077766884646,71.5289401494283,Pakistan,Asia,1e-05,0.199056,1e-05,0.485181,1e-05,1e-05,0.15347,0.162243,1e-05
HGDP00023,11,3,112072833,169212367,Iran_4,Brahui,33.2888075095825,53.3152057864278,"Iran, Islamic Republic of",Asia,1e-05,0.381481,0.043594,0.501681,1e-05,0.036783,0.03642,1e-05,1e-05
HGDP00023,11,4,18473310,122659704,Tajikistan_1,Brahui,38.8040142761072,67.4545438932745,Uzbekistan,Asia,0.098166,0.241916,0.010715,0.352628,0.012463,0.004286,0.006507,0.235167,0.038152
HGDP00023,11,4,122744067,185788762,Iran_4,Brahui,33.1490934583396,54.7961403244938,"Iran, Islamic Republic of",Asia,1e-05,0.300254,1e-05,0.50505,0.052964,1e-05,0.028327,0.113365,1e-05
HGDP00023,11,5,123302367,175059713,Gujarati_1,Brahui,30.2624833542947,68.4120278024909,Pakistan,Asia,1e-05,0.195254,0.058644,0.530489,0.007991,1e-05,0.086959,0.120634,1e-05
HGDP00023,11,6,42659979,115932103,Iran_4,Brahui,31.2446472172953,64.1045126016702,Afghanistan,Asia,0.068251,0.273871,1e-05,0.447923,0.052996,1e-05,0.156919,1e-05,1e-05
HGDP00023,11,7,3609712,67567429,Iran_1,Brahui,34.0138753434624,51.5517679117935,"Iran, Islamic Republic of",Asia,0.049201,0.431104,1e-05,0.43412,0.079739,1e-05,1e-05,1e-05,0.005796
HGDP00023,11,7,67590850,146984783,Iran_4,Brahui,31.1908431004021,59.833368577429,"Iran, Islamic Republic of",Asia,1e-05,0.307512,0.014539,0.528706,1e-05,1e-05,0.138064,0.011138,1e-05
HGDP00023,11,8,29802727,98945834,Iran_4,Brahui,32.6516146524079,63.1869505791355,Afghanistan,Asia,0.002746,0.237347,1e-05,0.447684,0.026337,1e-05,0.098673,0.070649,0.116544
HGDP00023,11,9,1355061,75201354,Iran_4,Brahui,33.2772809549512,54.2578539276284,"Iran, Islamic Republic of",Asia,0.113805,0.326974,1e-05,0.485661,1e-05,1e-05,0.014265,0.017583,0.041683
HGDP00023,11,9,75206337,120088933,Iran_1,Brahui,33.7492489221321,51.8443961872511,"Iran, Islamic Republic of",Asia,1e-05,0.436457,0.016293,0.472532,1e-05,0.009203,0.065474,1e-05,1e-05
HGDP00025,12,1,1061166,50722989,Tajikistan_1,Brahui,37.4453595086941,63.3016424935465,Turkmenistan,Asia,1e-05,0.212738,0.014313,0.370169,1e-05,0.10918,0.059871,0.181501,0.052207
HGDP00025,12,1,50757885,100050789,Gaddi_Rajput_0,Brahui,31.3954880741301,68.7542523728076,Pakistan,Asia,1e-05,0.231542,0.021334,0.402422,0.064309,1e-05,0.177307,0.103056,1e-05
HGDP00025,12,1,100051668,185344764,Iran_4,Brahui,34.3157783574043,55.8868629410478,"Iran, Islamic Republic of",Asia,1e-05,0.312389,0.016634,0.457569,1e-05,0.030576,0.042104,0.140697,1e-05
HGDP00025,12,1,185410975,230894365,Chechens_2,Brahui,39.290573635407156,53.101027866432986,Turkmenistan,Asia,0.009974,0.314575,1e-05,0.300625,0.124256,0.047988,0.089948,0.112613,1e-05
HGDP00025,12,2,12589208,50975185,Tajikistan_3,Brahui,39.3906733331799,65.6083697388341,Uzbekistan,Asia,1e-05,0.188727,1e-05,0.375808,0.09749,1e-05,0.091542,0.246392,1e-05
HGDP00025,12,2,50976485,103123301,Gujarati_2,Brahui,24.5271395019582,75.8352249283286,India,Asia,1e-05,0.161539,0.036716,0.529837,1e-05,0.023607,0.248261,1e-05,1e-05
HGDP00025,12,2,103176411,153872845,Iran_4,Brahui,31.650120759649,63.7473682477844,Afghanistan,Asia,0.024006,0.217348,1e-05,0.505387,1e-05,1e-05,0.116956,0.136264,1e-05
HGDP00025,12,2,153881453,205974111,Iran_4,Brahui,35.0981688457424,57.5226907059671,"Iran, Islamic Republic of",Asia,0.069137,0.326606,1e-05,0.45607,1e-05,0.003263,1e-05,0.144884,1e-05
HGDP00025,12,3,3846526,46150400,Iran_4,Brahui,32.4379561201215,62.8094894539064,Afghanistan,Asia,0.057865,0.236734,0.063094,0.458544,1e-05,1e-05,0.112257,0.052852,0.018635
HGDP00025,12,3,46310921,112066141,Iran_4,Brahui,34.031877880181,57.2712491268388,"Iran, Islamic Republic of",Asia,1e-05,0.283626,1e-05,0.448744,1e-05,1e-05,0.097117,0.073238,0.097235
HGDP00025,12,3,112072833,169212367,Gaddi_Rajput_0,Brahui,29.7738340568964,72.3318439705534,Pakistan,Asia,0.030607,0.202181,0.001036,0.457689,0.032473,1e-05,0.169231,0.093656,0.013117
HGDP00025,12,4,18473310,122659704,Iran_4,Brahui,33.068660309785,54.6968219651401,"Iran, Islamic Republic of",Asia,1e-05,0.312534,0.002366,0.552172,1e-05,1e-05,0.009327,0.123562,1e-05
HGDP00025,12,4,122744067,185788762,Iran_1,Brahui,35.0051273304099,52.5173666275983,"Iran, Islamic Republic of",Asia,0.03181,0.360533,0.0439,0.395787,1e-05,1.2e-05,0.130489,0.037448,1e-05
HGDP00025,12,5,123302367,175059713,Iran_4,Brahui,33.0181120131295,53.7921058577235,"Iran, Islamic Republic of",Asia,0.036018,0.341201,0.001844,0.474752,0.013091,1e-05,0.050812,0.020596,0.061677
HGDP00025,12,6,42659979,115932103,Tajikistan_1,Brahui,35.707414231458,63.3715815081986,Afghanistan,Asia,1e-05,0.254409,0.013158,0.404345,0.025154,1e-05,0.142909,0.159994,1e-05
HGDP00025,12,7,3609712,67567429,Iran_4,Brahui,35.4710552009915,57.9969285010128,"Iran, Islamic Republic of",Asia,1e-05,0.312227,1e-05,0.387267,0.023478,1e-05,0.178087,0.0989,1e-05
HGDP00025,12,7,67590850,146984783,Iran_1,Brahui,33.311042494344,53.3356759517823,"Iran, Islamic Republic of",Asia,0.071606,0.378033,0.012237,0.412102,0.009795,0.000172,0.050512,0.065533,1e-05
HGDP00025,12,8,29802727,98945834,Gujarati_2,Brahui,25.1429717518051,75.4208436844576,India,Asia,0.040246,0.150315,1e-05,0.564808,0.032693,1e-05,0.211898,1e-05,1e-05
HGDP00025,12,9,1355061,75201354,Iran_4,Brahui,35.4589556305135,60.0389906273569,"Iran, Islamic Republic of",Asia,0.089837,0.248086,1e-05,0.432357,0.091796,1e-05,1e-05,0.048551,0.089343
HGDP00025,12,9,75206337,120088933,Iran_3,Brahui,35.2260052384734,49.1367625725294,"Iran, Islamic Republic of",Asia,1e-05,0.424487,1e-05,0.359967,0.037341,0.106628,0.052819,1e-05,0.018728
HGDP00027,13,1,1061166,50722989,Iran_4,Brahui,34.7211216707298,58.4952824296202,"Iran, Islamic Republic of",Asia,1e-05,0.269837,0.041398,0.437552,1e-05,0.000955,0.08203,0.114693,0.053515
HGDP00027,13,1,50757885,100050789,Gaddi_Rajput_0,Brahui,30.9634085153391,73.6276069446405,Pakistan,Asia,0.139889,0.078,1e-05,0.428138,1e-05,1e-05,0.145702,0.096826,0.111414
HGDP00027,13,1,100051668,185344764,Gaddi_Rajput_0,Brahui,43.0711432969852,63.4853269997933,Uzbekistan,Asia,0.109564,0.051025,0.015839,0.208132,0.100812,0.053135,0.223835,0.185907,0.051749
HGDP00027,13,1,185410975,230894365,Puerto_Rico_3,Brahui,10.85499999999999,-60.89499999999998,Trinidad and Tobago,North America,0.062476,0.286907,0.048897,0.126308,0.015629,0.133989,0.13653,0.189254,1e-05
HGDP00027,13,2,12589208,50975185,Iran_4,Brahui,32.6313436726059,54.1151922341712,"Iran, Islamic Republic of",Asia,1e-05,0.3309,1e-05,0.514259,1e-05,1e-05,0.086387,0.068404,1e-05
HGDP00027,13,2,50976485,103123301,Tajikistan_1,Brahui,36.4681597580624,61.6760558025855,"Iran, Islamic Republic of",Asia,1e-05,0.241029,1e-05,0.391255,0.010745,0.069458,0.056694,0.134558,0.096242
HGDP00027,13,2,103176411,153872845,Tajikistan_3,Brahui,35.0801799641285,68.9300577787921,Afghanistan,Asia,0.007569,0.151186,0.036334,0.507537,1e-05,1e-05,0.061857,0.235487,1e-05
HGDP00027,13,2,153881453,205974111,Gujarati_1,Brahui,26.5170860392462,74.1131894447735,India,Asia,1e-05,0.07206,1e-05,0.54573,0.055393,0.055716,0.096497,0.107683,0.066901
HGDP00027,13,3,3846526,46150400,Iran_3,Brahui,35.5125224585738,48.9953418692582,"Iran, Islamic Republic of",Asia,0.155621,0.443646,0.019291,0.343765,0.023081,1e-05,1e-05,1e-05,0.014566
HGDP00027,13,3,46310921,112066141,Iran_1,Brahui,37.374566555321366,50.14777143738462,"Iran, Islamic Republic of",Asia,1e-05,0.346273,0.000687,0.343396,1e-05,0.079983,0.112855,0.116775,1e-05
HGDP00027,13,3,112072833,169212367,Gaddi_Rajput_0,Brahui,32.2194276745324,68.1892868050176,Afghanistan,Asia,0.076186,0.226746,1e-05,0.448967,1e-05,1e-05,0.149614,0.098447,1e-05
HGDP00027,13,4,18473310,122659704,Iran_1,Brahui,33.7732131344672,53.2817500284429,"Iran, Islamic Republic of",Asia,1e-05,0.380229,1e-05,0.455847,0.067793,0.04544,1e-05,0.050651,1e-05
HGDP00027,13,4,122744067,185788762,Iran_1,Brahui,37.582874253889884,49.19961225769333,"Iran, Islamic Republic of",Asia,0.026722,0.413875,0.014977,0.367195,0.030231,0.057279,1e-05,0.0897,1e-05
HGDP00027,13,5,123302367,175059713,Iran_1,Brahui,36.4307581605322,49.4436780483914,"Iran, Islamic Republic of",Asia,1e-05,0.356346,0.008987,0.310015,0.031644,1e-05,0.158662,0.068244,0.066083
HGDP00027,13,6,42659979,115932103,Iran_4,Brahui,31.8307767270301,57.6523654538124,"Iran, Islamic Republic of",Asia,0.016529,0.275116,1e-05,0.550263,0.033416,1e-05,0.088516,0.036129,1e-05
HGDP00027,13,7,3609712,67567429,Iran_4,Brahui,33.8566814432723,65.1580406419666,Afghanistan,Asia,0.037178,0.191792,0.035223,0.47671,0.099641,0.011663,0.051195,0.096588,1e-05
HGDP00027,13,7,67590850,146984783,Tajikistan_3,Brahui,32.7056703789095,69.9291834258783,Pakistan,Asia,1e-05,0.173655,1e-05,0.451389,1e-05,1e-05,0.138398,0.209108,0.027409
HGDP00027,13,8,29802727,98945834,Iran_4,Brahui,31.5309881274861,65.4180035360078,Afghanistan,Asia,0.024049,0.180994,0.018515,0.39552,1e-05,0.084165,0.063296,1e-05,0.233441
HGDP00027,13,9,1355061,75201354,Tajikistan_4,Brahui,36.7897264359296,65.689033131027,Afghanistan,Asia,1e-05,0.161565,0.078901,0.406293,0.063506,1e-05,0.002978,0.173362,0.113376
HGDP00027,13,9,75206337,120088933,Iran_1,Brahui,34.4478308005597,53.0399293724702,"Iran, Islamic Republic of",Asia,0.008218,0.371565,1e-05,0.421782,0.003015,0.015621,0.101196,0.078583,1e-05
HGDP00029,14,1,1061166,50722989,Tajikistan_1,Brahui,39.0288382809674,55.8772730078651,Turkmenistan,Asia,0.014209,0.245005,0.097983,0.309471,0.002883,0.019426,0.021095,0.210745,0.079183
HGDP00029,14,1,50757885,100050789,Gaddi_Rajput_0,Brahui,25.6743496961398,51.1299643451046,Qatar,Asia,1e-05,0.004546,0.114118,0.283631,1e-05,0.04618,0.204777,0.100321,0.246406
